CustomerID,Recency,Frequency,Monetary,AvgOrderValue,NumCategories,FirstPurchase,LastPurchase,CustomerAge,AvgSentiment,Cluster,Segment
C10289,21,6,2812.71,187.51,7,2023-04-26,2024-11-10,564,0.540325,0,Lost / Inactive
C10290,529,2,730.28,243.43,3,2022-12-13,2023-06-21,190,0.8585,0,Lost / Inactive
C10291,11,3,1324.6,132.46,5,2023-06-28,2024-11-20,511,0.2984,0,Lost / Inactive
C10293,710,1,18.4,18.4,1,2022-12-22,2022-12-22,0,-0.8203,0,Lost / Inactive
C10294,225,4,2530.86,194.68,6,2022-12-07,2024-04-20,500,0.39427,0,Lost / Inactive
C10295,333,2,1696.17,130.47,7,2023-11-30,2024-01-03,34,0.6453571428571429,0,Lost / Inactive
C10296,371,2,691.19,138.24,4,2023-04-14,2023-11-26,226,0.7160000000000001,0,Lost / Inactive
C10297,338,3,2465.85,98.63,7,2022-12-26,2023-12-29,368,0.2656266666666667,0,Lost / Inactive
C10298,58,3,3136.06,149.34,7,2024-02-06,2024-10-04,241,0.3601769230769231,0,Lost / Inactive
C10300,29,7,2002.8,100.14,6,2023-01-01,2024-11-02,671,0.4992909090909091,0,Lost / Inactive
C10301,210,1,68.9,68.9,1,2024-05-05,2024-05-05,0,0.0,0,Lost / Inactive
C10302,134,2,258.24,43.04,4,2022-12-16,2024-07-20,582,-0.04328333333333334,0,Lost / Inactive
C10303,238,10,3962.08,172.26,7,2022-12-01,2024-04-07,493,0.06822222222222224,0,Lost / Inactive
C10304,184,2,617.79,123.56,4,2024-03-11,2024-05-31,81,0.39205,0,Lost / Inactive
C10305,24,6,1330.57,190.08,5,2022-12-06,2024-11-07,702,0.35098,0,Lost / Inactive
C10306,25,4,1453.99,85.53,7,2023-09-04,2024-11-06,429,0.5662384615384616,0,Lost / Inactive
C10307,231,2,4707.64,336.26,7,2023-12-07,2024-04-14,129,0.5129625,0,Lost / Inactive
C10308,70,7,3642.95,145.72,6,2022-12-09,2024-09-22,653,0.39565,0,Lost / Inactive
C10309,164,2,358.29,71.66,5,2024-01-04,2024-06-20,168,0.337625,0,Lost / Inactive
C10310,211,5,1878.29,110.49,7,2022-12-22,2024-05-04,499,0.7404285714285714,0,Lost / Inactive
C10311,17,2,1112.48,123.61,5,2024-11-01,2024-11-14,13,0.29055,0,Lost / Inactive
C10312,20,10,2294.83,120.78,7,2022-12-17,2024-11-11,695,0.34435,0,Lost / Inactive
C10313,31,15,5754.36,191.81,7,2022-12-30,2024-10-31,671,0.5183055555555556,0,Lost / Inactive
C10314,364,1,543.55,108.71,5,2023-12-03,2023-12-03,0,0.5305,0,Lost / Inactive
C10315,135,2,794.42,158.88,3,2023-12-11,2024-07-19,221,0.7093333333333334,0,Lost / Inactive
C10316,12,1,236.03,118.01,2,2024-11-19,2024-11-19,0,0.88725,0,Lost / Inactive
C10317,19,16,7193.45,211.57,7,2022-12-21,2024-11-12,692,0.3783666666666667,0,Lost / Inactive
C10318,18,4,991.15,99.12,6,2023-11-21,2024-11-13,358,0.45289999999999997,0,Lost / Inactive
C10319,173,3,1329.05,132.9,5,2022-12-04,2024-06-11,555,0.5034125,0,Lost / Inactive
C10320,293,3,320.6,106.87,3,2022-12-11,2024-02-12,428,0.41109999999999997,0,Lost / Inactive
C10321,172,2,273.23,91.08,3,2023-04-13,2024-06-12,426,0.06785000000000002,0,Lost / Inactive
C10322,7,3,405.62,135.21,2,2024-06-07,2024-11-24,170,0.0,0,Lost / Inactive
C10323,3,175,91487.18,141.18,7,2022-12-01,2024-11-28,728,0.4199590243902439,1,Champions
C10325,15,4,1472.41,147.24,6,2022-12-25,2024-11-16,692,0.31479999999999997,0,Lost / Inactive
C10326,426,1,97.14,97.14,1,2023-10-02,2023-10-02,0,0.0,0,Lost / Inactive
C10327,17,3,873.28,145.55,4,2023-02-01,2024-11-14,652,0.6522,0,Lost / Inactive
C10328,395,1,1182.07,98.51,7,2023-11-02,2023-11-02,0,0.43497,0,Lost / Inactive
C10329,25,3,2113.13,140.88,6,2023-06-17,2024-11-06,508,0.2319625,0,Lost / Inactive
C10330,247,1,1698.51,154.41,6,2024-03-29,2024-03-29,0,0.35321428571428576,0,Lost / Inactive
C10331,370,4,2772.13,163.07,6,2022-12-28,2023-11-27,334,0.64422,0,Lost / Inactive
C10332,23,1,40.8,40.8,1,2024-11-08,2024-11-08,0,0.0,0,Lost / Inactive
C10333,474,1,22.44,22.44,1,2023-08-15,2023-08-15,0,-0.0951,0,Lost / Inactive
C10334,9,14,8557.93,164.58,7,2022-12-16,2024-11-22,707,0.6354090909090909,0,Lost / Inactive
C10335,1,17,10782.0,154.03,7,2022-12-07,2024-11-30,724,0.43953333333333333,0,Lost / Inactive
C10336,9,8,3304.55,137.69,7,2022-12-06,2024-11-22,717,0.40370588235294114,0,Lost / Inactive
C10337,17,4,2855.46,158.64,7,2022-12-24,2024-11-14,691,0.5513090909090909,0,Lost / Inactive
C10338,71,9,2433.56,121.68,7,2022-12-02,2024-09-21,659,0.10667142857142857,0,Lost / Inactive
C10339,14,2,603.85,75.48,4,2023-03-03,2024-11-17,625,0.83395,0,Lost / Inactive
C10340,207,8,3627.04,151.13,7,2022-12-14,2024-05-08,511,0.33785000000000004,0,Lost / Inactive
C10341,1,18,6270.87,142.52,7,2022-12-20,2024-11-30,711,0.5345115384615384,0,Lost / Inactive
C10342,25,3,2500.28,166.69,6,2023-08-16,2024-11-06,448,0.6612,0,Lost / Inactive
C10343,76,3,217.6,72.53,3,2023-02-26,2024-09-16,568,0.6881999999999999,0,Lost / Inactive
C10344,25,21,11911.93,148.9,7,2022-12-27,2024-11-06,680,0.4859734693877551,0,Lost / Inactive
C10345,46,4,2113.57,176.13,7,2023-12-03,2024-10-16,318,0.7476,0,Lost / Inactive
C10346,51,4,676.77,112.8,3,2023-01-24,2024-10-11,626,0.449225,0,Lost / Inactive
C10347,538,2,1998.24,166.52,5,2022-12-10,2023-06-12,184,0.5187111111111111,0,Lost / Inactive
C10348,11,7,1881.26,125.42,7,2023-03-25,2024-11-20,606,0.5412428571428571,0,Lost / Inactive
C10349,224,3,985.05,140.72,4,2024-01-17,2024-04-21,95,0.818,0,Lost / Inactive
C10350,62,4,1030.29,128.79,5,2022-12-24,2024-09-30,646,0.2727333333333333,0,Lost / Inactive
C10351,2,63,31741.27,147.63,7,2022-12-06,2024-11-29,724,0.5065375,0,Lost / Inactive
C10352,355,3,568.54,113.71,4,2022-12-05,2023-12-12,372,0.8366000000000001,0,Lost / Inactive
C10353,47,4,1675.48,139.62,5,2022-12-13,2024-10-15,672,0.3860111111111111,0,Lost / Inactive
C10354,258,3,968.26,138.32,5,2023-12-19,2024-03-18,90,0.36482000000000003,0,Lost / Inactive
C10355,268,1,573.97,143.49,4,2024-03-08,2024-03-08,0,-0.2167666666666667,0,Lost / Inactive
C10356,199,5,1715.87,122.56,5,2022-12-29,2024-05-16,504,0.25722999999999996,0,Lost / Inactive
C10357,23,12,6758.77,137.93,7,2023-03-09,2024-11-08,610,0.3623742857142857,0,Lost / Inactive
C10358,9,4,2038.52,203.85,5,2023-09-02,2024-11-22,447,-0.047924999999999995,0,Lost / Inactive
C10359,53,7,2747.4,137.37,6,2023-12-13,2024-10-09,301,0.2690133333333334,0,Lost / Inactive
C10360,336,2,2347.03,335.29,5,2023-09-16,2023-12-31,106,0.28550000000000003,0,Lost / Inactive
C10361,31,3,2532.49,133.29,6,2022-12-31,2024-10-31,670,0.18906666666666663,0,Lost / Inactive
C10363,70,2,1059.2,176.53,5,2023-10-14,2024-09-22,344,0.5824,0,Lost / Inactive
C10364,731,1,382.73,95.68,3,2022-12-01,2022-12-01,0,0.82,0,Lost / Inactive
C10365,29,45,26282.03,137.6,7,2022-12-10,2024-11-02,693,0.44371190476190475,0,Lost / Inactive
C10366,162,6,2194.04,156.72,6,2022-12-29,2024-06-22,541,0.4012571428571428,0,Lost / Inactive
C10367,20,3,1170.36,195.06,5,2023-04-28,2024-11-11,563,0.524125,0,Lost / Inactive
C10368,19,3,2279.02,151.93,6,2023-11-24,2024-11-12,354,0.22724444444444444,0,Lost / Inactive
C10369,7,3,923.56,184.71,3,2023-12-31,2024-11-24,329,0.7037249999999999,0,Lost / Inactive
C10370,23,5,1738.93,193.21,4,2023-03-12,2024-11-08,607,0.19898000000000002,0,Lost / Inactive
C10371,168,4,1245.39,103.78,6,2023-04-28,2024-06-16,415,0.5171666666666667,0,Lost / Inactive
C10372,234,3,429.16,143.05,3,2023-02-05,2024-04-11,431,-0.31679999999999997,0,Lost / Inactive
C10373,5,4,2224.71,148.31,7,2023-02-03,2024-11-26,662,0.4655666666666667,0,Lost / Inactive
C10374,42,1,51.52,25.76,1,2024-10-20,2024-10-20,0,0.7371000000000001,0,Lost / Inactive
C10375,2,6,2854.28,167.9,7,2023-03-11,2024-11-29,629,0.27097692307692306,0,Lost / Inactive
C10376,389,4,1745.85,134.3,6,2022-12-06,2023-11-08,337,0.4897142857142857,0,Lost / Inactive
C10377,240,3,1104.4,84.95,5,2022-12-20,2024-04-05,472,0.7208125000000001,0,Lost / Inactive
C10378,27,6,1404.23,140.42,4,2023-02-24,2024-11-04,619,0.07746666666666667,0,Lost / Inactive
C10380,11,1,551.57,551.57,1,2024-11-20,2024-11-20,0,0.3818,0,Lost / Inactive
C10381,24,2,632.16,158.04,3,2023-11-10,2024-11-07,363,-0.4767,0,Lost / Inactive
C10382,495,1,543.02,67.88,5,2023-07-25,2023-07-25,0,0.09595000000000002,0,Lost / Inactive
C10383,380,1,431.34,107.84,4,2023-11-17,2023-11-17,0,0.4984,0,Lost / Inactive
C10384,132,1,19.8,19.8,1,2024-07-22,2024-07-22,0,0.0,0,Lost / Inactive
C10385,145,2,515.04,171.68,2,2023-05-13,2024-07-09,423,0.024999999999999967,0,Lost / Inactive
C10386,619,1,354.59,118.2,2,2023-03-23,2023-03-23,0,0.74525,0,Lost / Inactive
C10387,20,16,5936.64,138.06,7,2022-12-11,2024-11-11,701,0.41900000000000004,0,Lost / Inactive
C10388,123,4,572.4,143.1,3,2022-12-22,2024-07-31,587,0.8523000000000001,0,Lost / Inactive
C10389,21,5,1377.25,153.03,6,2022-12-01,2024-11-10,710,0.31795,0,Lost / Inactive
C10390,1,1,1077.24,134.66,5,2024-11-30,2024-11-30,0,0.77196,0,Lost / Inactive
C10391,350,2,280.86,93.62,3,2022-12-13,2023-12-17,369,0.8499,0,Lost / Inactive
C10392,7,13,4298.52,126.43,6,2023-01-03,2024-11-24,691,0.5457238095238095,0,Lost / Inactive
C10393,349,3,741.48,148.3,3,2023-11-05,2023-12-18,43,0.1491333333333333,0,Lost / Inactive
C10394,27,5,5769.1,198.93,7,2023-02-15,2024-11-04,628,0.683045,0,Lost / Inactive
C10395,49,3,886.0,221.5,4,2023-11-13,2024-10-13,335,0.5784333333333334,0,Lost / Inactive
C10396,14,4,2203.09,95.79,7,2023-05-11,2024-11-17,556,0.3889857142857143,0,Lost / Inactive
C10397,541,1,1564.06,173.78,7,2023-06-09,2023-06-09,0,0.5645,0,Lost / Inactive
C10398,18,5,2433.72,128.09,5,2022-12-12,2024-11-13,702,0.5093125000000001,0,Lost / Inactive
C10399,24,5,1734.79,157.71,5,2023-04-05,2024-11-07,582,0.31975,0,Lost / Inactive
C10400,5,3,353.17,88.29,2,2024-06-26,2024-11-26,153,-0.3252,0,Lost / Inactive
C10401,4,25,11543.57,134.23,7,2022-12-03,2024-11-27,725,0.4638963636363636,0,Lost / Inactive
C10402,7,22,11814.26,190.55,7,2022-12-09,2024-11-24,716,0.5285513513513513,0,Lost / Inactive
C10403,221,1,552.72,138.18,4,2024-04-24,2024-04-24,0,0.05529999999999998,0,Lost / Inactive
C10404,258,3,1418.03,128.91,5,2023-05-25,2024-03-18,298,0.2783875,0,Lost / Inactive
C10405,3,9,5184.33,140.12,7,2022-12-05,2024-11-28,724,0.4025692307692308,0,Lost / Inactive
C10406,124,13,6371.57,151.7,7,2022-12-03,2024-07-30,605,0.47920416666666665,0,Lost / Inactive
C10407,15,2,266.24,88.75,3,2023-05-28,2024-11-16,538,0.74535,0,Lost / Inactive
C10410,4,5,1472.82,184.1,6,2022-12-06,2024-11-27,722,0.11526,0,Lost / Inactive
C10411,180,6,2687.79,149.32,6,2023-04-19,2024-06-04,412,0.2912769230769231,0,Lost / Inactive
C10412,15,6,4789.86,145.15,7,2023-07-02,2024-11-16,503,0.38425200000000004,0,Lost / Inactive
C10413,55,3,1925.91,213.99,6,2023-11-11,2024-10-07,331,0.7404666666666667,0,Lost / Inactive
C10414,91,3,1065.84,152.26,5,2023-02-05,2024-09-01,574,-0.07762,0,Lost / Inactive
C10415,32,5,1958.0,150.62,6,2023-04-07,2024-10-30,572,0.54711,0,Lost / Inactive
C10416,148,3,551.6,78.8,4,2022-12-13,2024-07-06,571,0.58538,0,Lost / Inactive
C10417,627,1,1293.71,161.71,4,2023-03-15,2023-03-15,0,0.48810000000000003,0,Lost / Inactive
C10418,15,2,121.44,60.72,2,2023-03-08,2024-11-16,619,-0.36519999999999997,0,Lost / Inactive
C10419,361,1,1644.64,274.11,4,2023-12-06,2023-12-06,0,0.202,0,Lost / Inactive
C10420,157,2,1849.05,308.18,5,2023-10-15,2024-06-27,256,-0.04755,0,Lost / Inactive
C10422,6,20,9693.92,134.64,7,2022-12-22,2024-11-25,704,0.46395,0,Lost / Inactive
C10423,338,3,604.24,201.41,2,2023-07-06,2023-12-29,176,0.923,0,Lost / Inactive
C10424,102,2,558.85,93.14,2,2022-12-12,2024-08-21,618,0.8223499999999999,0,Lost / Inactive
C10425,359,3,1244.31,103.69,5,2022-12-05,2023-12-08,368,0.5433666666666667,0,Lost / Inactive
C10426,77,23,10410.78,144.59,7,2022-12-15,2024-09-15,640,0.49390222222222224,0,Lost / Inactive
C10427,167,2,236.35,78.78,3,2023-02-07,2024-06-17,496,0.8656,0,Lost / Inactive
C10428,219,3,398.4,99.6,2,2024-04-17,2024-04-26,9,-0.3252,0,Lost / Inactive
C10429,97,6,4345.71,131.69,7,2023-01-26,2024-08-26,578,0.39495,0,Lost / Inactive
C10430,8,3,1762.18,117.48,5,2023-02-25,2024-11-23,637,0.51104,0,Lost / Inactive
C10431,705,1,1338.02,167.25,5,2022-12-27,2022-12-27,0,0.18165,0,Lost / Inactive
C10432,101,5,4453.89,139.18,7,2022-12-10,2024-08-22,621,0.38927826086956524,0,Lost / Inactive
C10433,321,2,1018.67,145.52,6,2023-09-25,2024-01-15,112,0.26703333333333334,0,Lost / Inactive
C10434,16,4,1583.29,175.92,5,2023-11-08,2024-11-15,373,0.76852,0,Lost / Inactive
C10435,12,2,135.79,33.95,3,2023-11-20,2024-11-19,365,0.7353000000000001,0,Lost / Inactive
C10436,132,4,783.05,111.86,4,2023-03-29,2024-07-22,481,0.6100833333333333,0,Lost / Inactive
C10437,7,4,1832.66,96.46,5,2023-05-31,2024-11-24,543,0.4106,0,Lost / Inactive
C10438,466,2,992.55,141.79,3,2023-04-06,2023-08-23,139,0.19422499999999998,0,Lost / Inactive
C10439,83,5,2169.15,135.57,6,2023-05-21,2024-09-09,477,0.4387375,0,Lost / Inactive
C10441,427,3,3659.48,152.48,6,2023-02-07,2023-10-01,236,0.5541642857142858,0,Lost / Inactive
C10442,326,3,151.51,50.5,3,2023-11-21,2024-01-10,50,0.85085,0,Lost / Inactive
C10443,11,16,9854.8,169.91,7,2022-12-01,2024-11-20,720,0.5627771428571429,0,Lost / Inactive
C10444,501,1,3000.14,250.01,6,2023-07-19,2023-07-19,0,0.1615888888888889,0,Lost / Inactive
C10445,641,1,84.6,84.6,1,2023-03-01,2023-03-01,0,0.923,0,Lost / Inactive
C10446,65,4,1929.61,192.96,6,2023-02-10,2024-09-27,595,0.5558166666666667,0,Lost / Inactive
C10447,6,1,804.14,160.83,4,2024-11-25,2024-11-25,0,0.20189999999999997,0,Lost / Inactive
C10448,347,3,2481.27,177.23,6,2023-03-02,2023-12-20,293,0.82158,0,Lost / Inactive
C10449,74,1,734.6,146.92,5,2024-09-18,2024-09-18,0,0.7440333333333333,0,Lost / Inactive
C10451,55,3,1528.1,152.81,5,2022-12-22,2024-10-07,655,0.6021,0,Lost / Inactive
C10452,131,2,1055.95,88.0,6,2023-12-09,2024-07-23,227,0.43938,0,Lost / Inactive
C10453,375,1,148.44,148.44,1,2023-11-22,2023-11-22,0,0.8585,0,Lost / Inactive
C10454,16,3,2985.53,106.63,7,2023-02-04,2024-11-15,650,0.4168,0,Lost / Inactive
C10455,365,2,1093.83,182.3,4,2022-12-18,2023-12-02,349,0.6066,0,Lost / Inactive
C10456,2,4,1923.61,113.15,6,2023-04-13,2024-11-29,596,0.47773333333333334,0,Lost / Inactive
C10457,425,1,121.9,121.9,1,2023-10-03,2023-10-03,0,0.0,0,Lost / Inactive
C10458,5,20,13523.88,155.45,7,2022-12-27,2024-11-26,700,0.3595333333333333,0,Lost / Inactive
C10459,9,16,6956.55,126.48,7,2022-12-14,2024-11-22,709,0.4230583333333333,0,Lost / Inactive
C10460,60,10,9180.83,166.92,7,2022-12-08,2024-10-02,664,0.5357757575757577,0,Lost / Inactive
C10461,84,3,582.47,97.08,4,2023-10-25,2024-09-08,319,0.4202,0,Lost / Inactive
C10462,249,1,1885.1,110.89,7,2024-03-27,2024-03-27,0,0.13144,0,Lost / Inactive
C10463,187,1,542.3,542.3,1,2024-05-28,2024-05-28,0,0.0,0,Lost / Inactive
C10464,396,2,69.7,34.85,2,2022-12-17,2023-11-01,319,0.1279,0,Lost / Inactive
C10465,38,4,1868.35,311.39,4,2022-12-09,2024-10-24,685,-0.19013333333333335,0,Lost / Inactive
C10466,93,4,613.21,122.64,4,2022-12-25,2024-08-30,614,0.7099666666666667,0,Lost / Inactive
C10467,24,11,4543.43,146.56,7,2023-03-02,2024-11-07,616,0.42891250000000003,0,Lost / Inactive
C10468,28,5,1949.58,194.96,4,2022-12-13,2024-11-03,691,0.5624142857142858,0,Lost / Inactive
C10469,158,1,672.35,168.09,3,2024-06-26,2024-06-26,0,0.8220999999999999,0,Lost / Inactive
C10470,160,4,2847.56,129.43,7,2023-12-03,2024-06-24,204,0.2607642857142857,0,Lost / Inactive
C10471,731,1,40.8,40.8,1,2022-12-01,2022-12-01,0,0.8442,0,Lost / Inactive
C10472,3,4,4002.29,174.01,6,2023-04-17,2024-11-28,591,0.27211538461538465,0,Lost / Inactive
C10473,215,1,1701.32,189.04,7,2024-04-30,2024-04-30,0,-0.438,0,Lost / Inactive
C10474,363,4,1406.19,108.17,7,2023-05-15,2023-12-04,203,0.5919333333333333,0,Lost / Inactive
C10475,717,1,1168.74,146.09,4,2022-12-15,2022-12-15,0,0.6776666666666666,0,Lost / Inactive
C10476,102,2,1363.08,170.38,4,2024-02-10,2024-08-21,193,0.6388,0,Lost / Inactive
C10477,14,7,899.67,99.96,4,2023-12-15,2024-11-17,338,0.02264999999999999,0,Lost / Inactive
C10478,23,5,1780.04,136.93,6,2023-10-13,2024-11-08,392,0.66665,0,Lost / Inactive
C10479,57,5,2212.58,110.63,6,2023-04-18,2024-10-05,536,0.40905454545454545,0,Lost / Inactive
C10480,90,1,1270.36,181.48,5,2024-09-02,2024-09-02,0,0.534625,0,Lost / Inactive
C10481,459,2,1608.89,146.26,4,2023-02-22,2023-08-30,189,0.48574285714285714,0,Lost / Inactive
C10482,53,1,225.4,225.4,1,2024-10-09,2024-10-09,0,0.8748,0,Lost / Inactive
C10483,20,4,1572.9,174.77,5,2023-02-28,2024-11-11,622,0.47722499999999995,0,Lost / Inactive
C10484,85,2,1555.98,259.33,3,2023-12-20,2024-09-07,262,-0.438,0,Lost / Inactive
C10485,1,43,15918.98,126.34,7,2022-12-20,2024-11-30,711,0.46458000000000005,0,Lost / Inactive
C10486,82,4,1388.42,115.7,7,2023-03-03,2024-09-10,557,0.24185,0,Lost / Inactive
C10487,355,4,2560.44,134.76,7,2023-09-12,2023-12-12,91,0.4925111111111111,0,Lost / Inactive
C10488,390,1,5.8,5.8,1,2023-11-07,2023-11-07,0,0.6989,0,Lost / Inactive
C10489,371,10,5231.78,127.6,7,2022-12-02,2023-11-26,359,0.5227350000000001,0,Lost / Inactive
C10490,226,1,193.05,193.05,1,2024-04-19,2024-04-19,0,-0.6249,0,Lost / Inactive
C10491,141,6,3690.56,119.05,7,2022-12-19,2024-07-13,572,0.45923478260869566,0,Lost / Inactive
C10492,119,4,1650.75,117.91,6,2023-05-31,2024-08-04,431,0.4122555555555556,0,Lost / Inactive
C10494,73,8,4791.05,145.18,7,2023-07-21,2024-09-19,426,0.35308,0,Lost / Inactive
C10495,590,2,533.04,177.68,3,2023-01-31,2023-04-21,80,-0.4444,0,Lost / Inactive
C10496,3,4,1489.07,148.91,6,2022-12-20,2024-11-28,709,0.79166,0,Lost / Inactive
C10497,156,9,4743.22,225.87,7,2022-12-13,2024-06-28,563,0.5160250000000001,0,Lost / Inactive
C10498,14,5,975.76,121.97,6,2023-12-17,2024-11-17,336,-0.01815,0,Lost / Inactive
C10499,232,2,1299.13,162.39,6,2022-12-04,2024-04-13,496,0.515625,0,Lost / Inactive
C10500,51,3,183.05,61.02,2,2023-04-27,2024-10-11,533,0.2597,0,Lost / Inactive
C10501,528,2,809.46,89.94,5,2023-03-28,2023-06-22,86,0.61045,0,Lost / Inactive
C10502,49,3,2532.4,126.62,7,2023-06-17,2024-10-13,484,0.5974846153846154,0,Lost / Inactive
C10503,83,3,1295.54,161.94,6,2022-12-02,2024-09-09,647,0.5751000000000001,0,Lost / Inactive
C10504,215,1,36.15,36.15,1,2024-04-30,2024-04-30,0,0.9246,0,Lost / Inactive
C10505,313,2,147.53,73.76,2,2023-12-25,2024-01-23,29,0.0,0,Lost / Inactive
C10506,471,2,277.47,138.73,2,2023-07-16,2023-08-18,33,0.05135000000000001,0,Lost / Inactive
C10507,80,2,641.7,71.3,4,2023-06-17,2024-09-12,453,0.22419999999999998,0,Lost / Inactive
C10508,293,4,1237.1,103.09,7,2023-12-11,2024-02-12,63,0.35141428571428573,0,Lost / Inactive
C10509,49,4,470.6,78.43,2,2023-11-09,2024-10-13,339,0.5738333333333333,0,Lost / Inactive
C10510,29,4,920.7,184.14,5,2023-12-31,2024-11-02,307,0.5424,0,Lost / Inactive
C10511,40,6,2861.03,143.05,6,2022-12-06,2024-10-22,686,0.6934714285714286,0,Lost / Inactive
C10512,152,7,3189.69,151.89,7,2023-05-09,2024-07-02,420,0.39947999999999995,0,Lost / Inactive
C10513,102,6,2519.2,114.51,7,2022-12-01,2024-08-21,629,0.6270076923076923,0,Lost / Inactive
C10514,172,2,191.84,63.95,3,2022-12-26,2024-06-12,534,0.8687,0,Lost / Inactive
C10515,248,6,1868.2,133.44,6,2022-12-22,2024-03-28,462,0.42612000000000005,0,Lost / Inactive
C10516,52,3,2906.01,207.57,6,2023-12-06,2024-10-10,309,0.5282,0,Lost / Inactive
C10517,29,8,3363.76,146.25,7,2022-12-20,2024-11-02,683,0.6014153846153847,0,Lost / Inactive
C10518,235,2,665.1,83.14,3,2024-02-17,2024-04-10,53,0.6614,0,Lost / Inactive
C10519,105,7,2618.28,137.8,7,2022-12-06,2024-08-18,621,0.26671999999999996,0,Lost / Inactive
C10520,40,11,6150.18,186.37,7,2022-12-16,2024-10-22,676,0.45769230769230773,0,Lost / Inactive
C10521,16,2,1513.26,189.16,6,2023-11-16,2024-11-15,365,0.09219999999999999,0,Lost / Inactive
C10522,117,4,1574.17,131.18,7,2022-12-30,2024-08-06,585,0.8468444444444444,0,Lost / Inactive
C10523,16,5,775.34,86.15,3,2023-04-06,2024-11-15,589,0.4695666666666667,0,Lost / Inactive
C10524,343,3,2724.22,181.61,7,2022-12-23,2023-12-24,366,0.5672222222222222,0,Lost / Inactive
C10526,10,3,1126.21,160.89,5,2023-05-30,2024-11-21,541,0.4134,0,Lost / Inactive
C10527,87,4,1337.58,111.46,4,2022-12-09,2024-09-05,636,0.28978888888888893,0,Lost / Inactive
C10528,616,2,1646.76,102.92,6,2022-12-07,2023-03-26,109,0.53323,0,Lost / Inactive
C10529,151,2,679.78,97.11,5,2023-11-16,2024-07-03,230,0.07718000000000001,0,Lost / Inactive
C10530,32,4,2398.19,199.85,5,2023-01-21,2024-10-30,648,0.5809500000000001,0,Lost / Inactive
C10533,36,5,1021.77,127.72,6,2022-12-07,2024-10-26,689,0.5095500000000001,0,Lost / Inactive
C10534,39,1,108.36,108.36,1,2024-10-23,2024-10-23,0,-0.3412,0,Lost / Inactive
C10535,6,3,1285.22,128.52,5,2022-12-03,2024-11-25,723,0.47869999999999996,0,Lost / Inactive
C10536,141,4,600.69,75.09,4,2023-04-18,2024-07-13,452,0.7286833333333332,0,Lost / Inactive
C10537,76,9,3931.69,122.87,6,2023-02-18,2024-09-16,576,0.4250947368421053,0,Lost / Inactive
C10538,347,1,451.41,64.49,4,2023-12-20,2023-12-20,0,0.45909999999999995,0,Lost / Inactive
C10539,13,3,1577.68,175.3,5,2023-04-09,2024-11-18,589,0.82478,0,Lost / Inactive
C10540,490,1,228.87,114.44,2,2023-07-30,2023-07-30,0,0.8685,0,Lost / Inactive
C10541,15,6,4838.56,130.77,7,2022-12-17,2024-11-16,700,0.5043526315789473,0,Lost / Inactive
C10542,342,3,1610.54,123.89,6,2022-12-10,2023-12-25,380,0.6771444444444445,0,Lost / Inactive
C10543,22,4,211.52,35.25,3,2023-09-11,2024-11-09,425,0.6899,0,Lost / Inactive
C10544,224,1,391.68,391.68,1,2024-04-21,2024-04-21,0,0.864,0,Lost / Inactive
C10545,178,1,440.14,146.71,3,2024-06-06,2024-06-06,0,0.7888666666666667,0,Lost / Inactive
C10546,64,3,467.76,155.92,2,2023-11-24,2024-09-28,309,0.86285,0,Lost / Inactive
C10547,396,3,569.29,189.76,3,2022-12-08,2023-11-01,328,0.21364999999999998,0,Lost / Inactive
C10548,267,2,43.86,21.93,1,2022-12-22,2024-03-09,443,0.77035,0,Lost / Inactive
C10549,222,3,2462.16,175.87,7,2024-03-19,2024-04-23,35,0.6205181818181819,0,Lost / Inactive
C10550,393,1,253.6,84.53,2,2023-11-04,2023-11-04,0,0.8541,0,Lost / Inactive
C10551,550,1,860.13,122.88,5,2023-05-31,2023-05-31,0,0.39104,0,Lost / Inactive
C10552,26,13,5620.6,144.12,7,2023-01-12,2024-11-05,663,0.6334884615384616,0,Lost / Inactive
C10553,386,3,862.16,95.8,4,2022-12-08,2023-11-11,338,0.45623749999999996,0,Lost / Inactive
C10554,92,8,3393.26,125.68,7,2022-12-09,2024-08-31,631,0.4447,0,Lost / Inactive
C10555,245,5,1427.35,158.59,5,2022-12-17,2024-03-31,470,0.25043333333333334,0,Lost / Inactive
C10556,16,3,1718.04,114.54,7,2022-12-09,2024-11-15,707,0.1745125,0,Lost / Inactive
C10557,35,5,3381.56,135.26,7,2023-02-01,2024-10-27,634,0.6484000000000001,0,Lost / Inactive
C10558,4,3,904.34,180.87,3,2023-12-18,2024-11-27,345,-0.01924999999999999,0,Lost / Inactive
C10559,5,7,5278.34,159.95,7,2022-12-01,2024-11-26,726,0.28199,0,Lost / Inactive
C10560,235,2,661.71,110.29,5,2023-12-05,2024-04-10,127,-0.032725000000000004,0,Lost / Inactive
C10561,2,98,50043.49,141.77,7,2022-12-03,2024-11-29,727,0.4493022421524664,1,Champions
